,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Number of Establishments, Goods Producing Industries","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Number of Establishments, Construction","2022 Average Number of Establishments, Manufacturing","2022 Average Number of Establishments, Government","2022 Average Number of Establishments, Service Providing Industries","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Number of Establishments, Accommodation and Food Services Industries",2014 Unemployment Rate,2015 Unemployment Rate,2016 Unemployment Rate,2017 Unemployment Rate,2018 Unemployment Rate,2019 Unemployment Rate,2020 Unemployment Rate,2021 Unemployment Rate,2022 Unemployment Rate,2023 Unemployment Rate
32167,for_sale,145900,,,0.62,Pooler,31322,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32168,for_sale,99000,,,0.98,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32169,for_sale,3250000,,,10.57,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32170,for_sale,105000,,,0.43,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32171,for_sale,210000,4,2,,Hinesville,31313,2173,10/27/2021,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32172,for_sale,55000,,,3.3,Riceboro,31323,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32173,for_sale,35000,,,2.5,Ludowici,31316,,,TRUE,Long,0,-,-,1,77.00%,8,0,3,1,16,20,22.20%,102.4,17,48,4,69,76.70%,353.4,6,90,5,4,1400.00%,461,17,134,26,2,21,2,10,66,1,13,4,3,7,4,8,8,7.40%,6.00%,5.50%,4.90%,4.00%,3.80%,4.40%,3.10%,3.20%,3.20%
32174,for_sale,159900,,,1.94,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32175,for_sale,140000,,,0.81,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32176,for_sale,45000,,,,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32177,for_sale,70000,,,1.02,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32178,for_sale,70000,,,1.02,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32179,for_sale,2340000,,,7,Flemington,31313,,7/31/2022,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32180,for_sale,3000000,,,9.86,Flemington,31313,,8/31/2022,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32181,for_sale,69900,,,0.2,Savannah,31406,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32182,for_sale,550000,,,0.16,Savannah,31405,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32183,for_sale,185000,3,2,0.23,Savannah,31419,1218,7/25/2007,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32184,for_sale,206000,3,2,0.16,Hinesville,31313,1494,12/10/2021,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32185,for_sale,40500,,,2.2,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32186,for_sale,1195000,6,4,4.33,Savannah,31419,,9/20/2005,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32187,for_sale,35000,,,0.61,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32188,for_sale,165000,3,2,0.22,Hinesville,31313,1749,12/21/2021,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32189,for_sale,419900,5,4,0.32,Savannah,31419,3698,9/4/2007,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32190,for_sale,235000,3,2,0.76,Hinesville,31313,1820,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32191,for_sale,368000,5,4,4.58,Ludowici,31316,2869,5/22/2022,FALSE,Long,0,-,-,1,77.00%,8,0,3,1,16,20,22.20%,102.4,17,48,4,69,76.70%,353.4,6,90,5,4,1400.00%,461,17,134,26,2,21,2,10,66,1,13,4,3,7,4,8,8,7.40%,6.00%,5.50%,4.90%,4.00%,3.80%,4.40%,3.10%,3.20%,3.20%
32192,for_sale,110000,,,25.35,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32193,for_sale,392000,5,4,6.38,Ludowici,31316,2953,5/25/2022,FALSE,Long,0,-,-,1,77.00%,8,0,3,1,16,20,22.20%,102.4,17,48,4,69,76.70%,353.4,6,90,5,4,1400.00%,461,17,134,26,2,21,2,10,66,1,13,4,3,7,4,8,8,7.40%,6.00%,5.50%,4.90%,4.00%,3.80%,4.40%,3.10%,3.20%,3.20%
32194,for_sale,299000,4,2,2.91,Ludowici,31316,1959,6/30/2022,FALSE,Long,0,-,-,1,77.00%,8,0,3,1,16,20,22.20%,102.4,17,48,4,69,76.70%,353.4,6,90,5,4,1400.00%,461,17,134,26,2,21,2,10,66,1,13,4,3,7,4,8,8,7.40%,6.00%,5.50%,4.90%,4.00%,3.80%,4.40%,3.10%,3.20%,3.20%
32195,for_sale,257500,3,2,0.34,Midway,31320,1525,8/1/2022,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32196,for_sale,257500,3,2,0.34,Midway,31320,1525,7/25/2022,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32197,for_sale,257500,3,3,0.34,Midway,31320,1525,7/20/2022,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32198,for_sale,35000,3,1,0.29,Hinesville,31313,1312,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32199,for_sale,155000,3,2,0.29,Hinesville,31313,1220,5/24/2013,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32200,for_sale,45600,,,3.8,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32201,for_sale,285500,3,3,2.08,Midway,31320,2000,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32202,for_sale,310000,5,3,0.2,Hinesville,31313,2954,10/15/2020,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32203,for_sale,69500,,,0.47,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32204,for_sale,555000,,1,1.31,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32205,for_sale,2925000,5,4,1.04,Savannah,31419,5081,,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32206,for_sale,470000,,,2.78,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32207,for_sale,470000,,,2.78,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32208,for_sale,225000,,,1.09,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32209,for_sale,449000,,,0.52,Savannah,31419,,10/20/2006,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32210,for_sale,59800,,,26,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32211,for_sale,250000,6,4,1.2,Hinesville,31313,4675,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32212,for_sale,185900,3,2,0.24,Savannah,31405,1161,,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32213,for_sale,150000,3,1,1,Midway,31320,1200,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32214,for_sale,149999,2,2,0.03,Savannah,31419,1018,5/27/2005,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32215,for_sale,205000,4,3,0.46,Hinesville,31313,1660,12/29/2021,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32216,for_sale,85000,,,3.97,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32217,for_sale,219900,4,2,0.56,Ludowici,31316,1582,3/9/2020,FALSE,Long,0,-,-,1,77.00%,8,0,3,1,16,20,22.20%,102.4,17,48,4,69,76.70%,353.4,6,90,5,4,1400.00%,461,17,134,26,2,21,2,10,66,1,13,4,3,7,4,8,8,7.40%,6.00%,5.50%,4.90%,4.00%,3.80%,4.40%,3.10%,3.20%,3.20%
32218,for_sale,570300,4,3,0.12,Pooler,31322,2295,,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32219,for_sale,326990,4,3,,Bloomingdale,31302,2340,,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32220,for_sale,279900,,,11.73,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32221,for_sale,49995,,,5.66,Gumbranch,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32222,for_sale,229900,4,2,0.25,Hinesville,31313,2001,4/15/2022,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32223,for_sale,500000,3,2,4.41,Midway,31320,1650,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32224,for_sale,265000,3,2,0.22,Savannah,31419,1885,7/16/2021,FALSE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32225,for_sale,215000,3,2,0.35,Hinesville,31313,1664,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32226,for_sale,500000,3,2,4.41,Midway,31320,1530,,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
